YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2018-09,226.0,102.0,118.0,28.0,41.0,39.0,0.0,36.0,8.0,10.0,7.0,0.0
2018-10,204.0,108.0,122.0,29.0,45.0,40.0,0.0,37.0,14.0,16.0,4.0,0.0
2018-11,184.0,113.0,98.0,27.0,41.0,43.0,0.0,27.0,7.0,17.0,8.0,0.0
2018-12,236.0,89.0,117.0,25.0,50.0,60.0,0.0,36.0,6.0,10.0,7.0,0.0
2019-01,240.0,114.0,107.0,36.0,47.0,49.0,0.0,19.0,14.0,19.0,8.0,0.0
2019-02,185.0,102.0,82.0,31.0,53.0,48.0,0.0,19.0,10.0,15.0,9.0,0.0
2019-03,211.0,121.0,93.0,31.0,41.0,47.0,0.0,15.0,12.0,12.0,3.0,0.0
2019-04,191.0,123.0,99.0,32.0,48.0,49.0,0.0,11.0,14.0,10.0,3.0,0.0
2019-05,202.0,90.0,115.0,29.0,34.0,48.0,0.0,17.0,13.0,16.0,6.0,0.0
2019-06,233.0,115.0,118.0,33.0,51.0,38.0,0.0,10.0,13.0,17.0,3.0,0.0
2019-07,213.0,120.0,100.0,55.0,55.0,48.0,0.0,14.0,11.0,12.0,2.0,0.0
2019-08,239.0,121.0,116.0,32.0,55.0,47.0,0.0,17.0,16.0,11.0,7.0,0.0
2019-09,227.0,95.0,119.0,41.0,39.0,38.0,0.0,20.0,12.0,10.0,7.0,0.0
2019-10,207.0,117.0,129.0,40.0,45.0,29.0,0.0,21.0,13.0,15.0,7.0,0.0
2019-11,224.0,119.0,111.0,31.0,57.0,42.0,0.0,13.0,9.0,18.0,8.0,0.0
2019-12,240.0,110.0,108.0,40.0,40.0,44.0,0.0,26.0,10.0,22.0,6.0,0.0
2020-01,269.0,131.0,122.0,44.0,63.0,47.0,0.0,21.0,16.0,15.0,4.0,0.0
2020-02,224.0,111.0,106.0,38.0,46.0,45.0,0.0,26.0,14.0,14.0,5.0,0.0
2020-03,197.0,130.0,75.0,36.0,38.0,51.0,0.0,16.0,11.0,18.0,8.0,0.0
2020-04,205.0,97.0,73.0,22.0,49.0,28.0,9.0,25.0,9.0,9.0,5.0,0.0
2020-05,240.0,111.0,80.0,22.0,30.0,41.0,62.0,43.0,9.0,10.0,4.0,0.0
2020-06,237.0,117.0,94.0,25.0,31.0,37.0,59.0,40.0,15.0,13.0,7.0,0.0
2020-07,281.0,108.0,92.0,36.0,37.0,47.0,173.0,43.0,6.0,19.0,4.0,0.0
