YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2018-09,152.0,61.0,50.0,35.0,23.0,30.0,0.0,8.0,5.0,6.0,2.0,0.0
2018-10,154.0,64.0,53.0,36.0,17.0,26.0,0.0,14.0,6.0,12.0,2.0,0.0
2018-11,133.0,69.0,56.0,30.0,29.0,22.0,0.0,9.0,8.0,4.0,4.0,0.0
2018-12,154.0,72.0,49.0,38.0,22.0,24.0,0.0,10.0,8.0,3.0,3.0,0.0
2019-01,137.0,78.0,67.0,33.0,30.0,20.0,0.0,16.0,5.0,8.0,4.0,0.0
2019-02,157.0,59.0,37.0,31.0,19.0,27.0,0.0,16.0,6.0,6.0,2.0,0.0
2019-03,152.0,73.0,66.0,32.0,23.0,19.0,0.0,16.0,11.0,8.0,3.0,0.0
2019-04,134.0,68.0,48.0,31.0,16.0,23.0,0.0,14.0,6.0,8.0,3.0,0.0
2019-05,156.0,71.0,52.0,36.0,20.0,17.0,0.0,23.0,5.0,10.0,3.0,0.0
2019-06,186.0,71.0,48.0,45.0,28.0,28.0,0.0,23.0,7.0,9.0,1.0,0.0
2019-07,211.0,64.0,59.0,34.0,25.0,14.0,0.0,11.0,6.0,11.0,1.0,0.0
2019-08,187.0,97.0,49.0,46.0,25.0,22.0,0.0,13.0,2.0,13.0,3.0,0.0
2019-09,145.0,57.0,47.0,39.0,16.0,25.0,0.0,9.0,10.0,9.0,1.0,0.0
2019-10,155.0,81.0,54.0,25.0,30.0,22.0,0.0,16.0,8.0,10.0,3.0,0.0
2019-11,156.0,71.0,45.0,22.0,30.0,24.0,0.0,13.0,5.0,4.0,3.0,0.0
