YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2018-09,209.0,116.0,69.0,54.0,39.0,37.0,0.0,13.0,4.0,13.0,6.0,0.0
2018-10,244.0,114.0,62.0,46.0,43.0,42.0,0.0,29.0,11.0,19.0,1.0,0.0
2018-11,231.0,124.0,68.0,82.0,88.0,52.0,0.0,28.0,12.0,17.0,5.0,0.0
2018-12,245.0,124.0,85.0,94.0,82.0,63.0,0.0,21.0,8.0,9.0,4.0,0.0
2019-01,259.0,132.0,78.0,69.0,59.0,62.0,0.0,23.0,13.0,6.0,0.0,0.0
2019-02,183.0,153.0,85.0,41.0,49.0,26.0,0.0,17.0,11.0,11.0,4.0,0.0
2019-03,213.0,122.0,89.0,47.0,42.0,38.0,0.0,25.0,13.0,21.0,8.0,0.0
2019-04,227.0,130.0,90.0,41.0,54.0,40.0,0.0,21.0,8.0,14.0,3.0,0.0
2019-05,271.0,119.0,83.0,62.0,50.0,40.0,0.0,18.0,13.0,16.0,2.0,1.0
2019-06,235.0,113.0,86.0,51.0,52.0,32.0,0.0,8.0,15.0,11.0,4.0,0.0
2019-07,227.0,129.0,57.0,62.0,49.0,38.0,0.0,15.0,8.0,20.0,4.0,1.0
2019-08,209.0,127.0,78.0,42.0,46.0,45.0,0.0,16.0,16.0,12.0,2.0,0.0
2019-09,215.0,99.0,73.0,63.0,48.0,36.0,0.0,29.0,14.0,17.0,3.0,0.0
2019-10,214.0,121.0,67.0,59.0,52.0,49.0,0.0,15.0,12.0,30.0,3.0,0.0
2019-11,205.0,109.0,83.0,70.0,68.0,52.0,0.0,16.0,13.0,24.0,4.0,0.0
2019-12,260.0,144.0,93.0,73.0,85.0,41.0,0.0,16.0,22.0,24.0,1.0,0.0
2020-01,248.0,127.0,76.0,65.0,60.0,40.0,0.0,29.0,18.0,25.0,2.0,0.0
2020-02,186.0,121.0,62.0,46.0,30.0,32.0,0.0,23.0,13.0,13.0,4.0,0.0
2020-03,230.0,134.0,56.0,66.0,52.0,22.0,2.0,18.0,18.0,22.0,6.0,0.0
2020-04,234.0,107.0,63.0,64.0,38.0,31.0,6.0,14.0,18.0,8.0,2.0,0.0
2020-05,229.0,123.0,81.0,45.0,64.0,40.0,6.0,34.0,16.0,20.0,5.0,0.0
2020-06,208.0,123.0,70.0,48.0,46.0,33.0,10.0,12.0,10.0,12.0,3.0,0.0
2020-07,334.0,126.0,93.0,65.0,22.0,39.0,181.0,28.0,13.0,12.0,3.0,0.0
2020-08,399.0,141.0,80.0,71.0,49.0,36.0,517.0,27.0,22.0,22.0,4.0,0.0
2020-09,252.0,126.0,68.0,54.0,37.0,42.0,210.0,5.0,14.0,9.0,3.0,0.0
2020-10,257.0,130.0,80.0,58.0,30.0,42.0,201.0,33.0,18.0,10.0,4.0,0.0
2020-11,287.0,132.0,71.0,67.0,34.0,41.0,325.0,18.0,23.0,10.0,2.0,0.0
2020-12,334.0,119.0,80.0,71.0,41.0,46.0,653.0,52.0,32.0,22.0,10.0,0.0
2021-01,311.0,126.0,86.0,57.0,43.0,52.0,492.0,48.0,23.0,24.0,9.0,0.0
2021-02,226.0,104.0,75.0,54.0,34.0,42.0,130.0,29.0,21.0,22.0,3.0,0.0
2021-03,219.0,115.0,70.0,38.0,36.0,42.0,43.0,39.0,22.0,19.0,8.0,0.0
2021-04,235.0,133.0,95.0,47.0,41.0,36.0,90.0,22.0,20.0,26.0,5.0,0.0
2021-05,302.0,115.0,85.0,56.0,39.0,43.0,236.0,7.0,18.0,38.0,2.0,0.0
2021-06,364.0,113.0,69.0,74.0,30.0,48.0,477.0,2.0,16.0,30.0,2.0,1.0
2021-07,356.0,129.0,97.0,74.0,36.0,33.0,486.0,9.0,14.0,24.0,1.0,0.0
2021-08,266.0,134.0,71.0,62.0,30.0,39.0,152.0,6.0,18.0,39.0,3.0,0.0
2021-09,252.0,125.0,79.0,39.0,35.0,30.0,60.0,6.0,6.0,42.0,4.0,0.0
2021-10,272.0,125.0,85.0,38.0,38.0,37.0,90.0,17.0,8.0,34.0,7.0,0.0
2021-11,286.0,130.0,88.0,54.0,43.0,34.0,184.0,3.0,8.0,35.0,2.0,0.0
2021-12,316.0,124.0,102.0,67.0,58.0,50.0,180.0,6.0,20.0,45.0,4.0,0.0
2022-01,356.0,134.0,72.0,59.0,58.0,55.0,140.0,13.0,15.0,26.0,2.0,0.0
2022-02,263.0,113.0,57.0,46.0,40.0,32.0,187.0,6.0,15.0,26.0,1.0,0.0
2022-03,276.0,121.0,87.0,45.0,31.0,34.0,43.0,14.0,16.0,31.0,3.0,0.0
2022-04,275.0,154.0,93.0,42.0,45.0,46.0,9.0,12.0,11.0,31.0,3.0,0.0
2022-05,309.0,117.0,103.0,42.0,50.0,45.0,5.0,13.0,15.0,36.0,4.0,0.0
2022-06,280.0,123.0,53.0,46.0,40.0,42.0,15.0,11.0,10.0,19.0,5.0,0.0
2022-07,289.0,144.0,73.0,47.0,49.0,43.0,24.0,14.0,11.0,16.0,5.0,0.0
2022-08,264.0,138.0,66.0,53.0,35.0,39.0,24.0,17.0,17.0,33.0,3.0,0.0
2022-09,261.0,135.0,80.0,49.0,34.0,38.0,4.0,14.0,9.0,26.0,6.0,0.0
2022-10,263.0,133.0,77.0,44.0,36.0,33.0,1.0,14.0,14.0,36.0,5.0,0.0
2022-11,251.0,147.0,70.0,62.0,52.0,39.0,0.0,20.0,13.0,26.0,3.0,0.0
2022-12,278.0,150.0,90.0,41.0,63.0,35.0,6.0,24.0,22.0,27.0,9.0,0.0
2023-01,309.0,137.0,78.0,60.0,48.0,45.0,8.0,20.0,18.0,23.0,4.0,0.0
2023-02,241.0,119.0,69.0,35.0,43.0,40.0,2.0,18.0,15.0,23.0,2.0,0.0
2023-03,259.0,146.0,69.0,73.0,50.0,43.0,0.0,24.0,13.0,24.0,6.0,0.0
2023-04,284.0,127.0,76.0,56.0,62.0,43.0,4.0,16.0,14.0,15.0,3.0,0.0
2023-05,275.0,145.0,95.0,63.0,56.0,44.0,2.0,22.0,27.0,30.0,0.0,0.0
2023-06,253.0,129.0,92.0,61.0,35.0,55.0,3.0,23.0,22.0,29.0,4.0,0.0
2023-07,251.0,140.0,81.0,57.0,49.0,36.0,1.0,25.0,12.0,20.0,5.0,0.0
2023-08,271.0,137.0,63.0,50.0,40.0,42.0,1.0,22.0,28.0,19.0,4.0,0.0
2023-09,256.0,145.0,70.0,58.0,42.0,36.0,0.0,23.0,32.0,20.0,3.0,0.0
2023-10,248.0,137.0,76.0,50.0,43.0,45.0,0.0,18.0,16.0,15.0,4.0,0.0
2023-11,214.0,138.0,65.0,48.0,50.0,36.0,1.0,21.0,17.0,19.0,0.0,1.0
2023-12,243.0,142.0,74.0,58.0,52.0,47.0,0.0,20.0,14.0,19.0,4.0,0.0
