YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2018-09,41.0,21.0,28.0,11.0,11.0,6.0,0.0,1.0,1.0,3.0,3.0,0.0
2018-10,41.0,23.0,18.0,12.0,10.0,8.0,0.0,4.0,2.0,1.0,0.0,0.0
2018-11,38.0,24.0,22.0,5.0,9.0,5.0,0.0,5.0,3.0,4.0,0.0,0.0
2018-12,39.0,24.0,25.0,8.0,12.0,12.0,0.0,9.0,2.0,3.0,0.0,0.0
2019-01,42.0,24.0,29.0,11.0,11.0,12.0,0.0,7.0,4.0,2.0,0.0,0.0
2019-02,46.0,19.0,31.0,9.0,5.0,11.0,0.0,7.0,5.0,6.0,2.0,0.0
2019-03,47.0,23.0,21.0,9.0,14.0,10.0,0.0,5.0,4.0,5.0,0.0,0.0
2019-04,47.0,16.0,36.0,7.0,11.0,7.0,0.0,7.0,1.0,4.0,0.0,0.0
2019-05,48.0,33.0,20.0,10.0,7.0,13.0,0.0,5.0,3.0,4.0,0.0,0.0
2019-06,50.0,14.0,19.0,9.0,9.0,10.0,0.0,3.0,0.0,2.0,0.0,0.0
2019-07,49.0,22.0,24.0,8.0,11.0,10.0,0.0,5.0,4.0,3.0,0.0,0.0
2019-08,51.0,24.0,29.0,12.0,11.0,8.0,0.0,8.0,5.0,4.0,0.0,0.0
2019-09,40.0,34.0,34.0,9.0,7.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0
2019-10,50.0,23.0,37.0,10.0,9.0,13.0,0.0,6.0,0.0,3.0,0.0,0.0
2019-11,45.0,30.0,25.0,8.0,14.0,12.0,0.0,5.0,3.0,4.0,0.0,0.0
2019-12,62.0,39.0,37.0,8.0,15.0,5.0,0.0,6.0,4.0,4.0,0.0,0.0
2020-01,54.0,27.0,23.0,12.0,11.0,7.0,0.0,7.0,3.0,2.0,1.0,0.0
2020-02,46.0,31.0,32.0,11.0,11.0,8.0,0.0,9.0,3.0,3.0,2.0,0.0
2020-03,48.0,32.0,25.0,10.0,9.0,15.0,0.0,5.0,4.0,8.0,1.0,0.0
2020-04,36.0,26.0,18.0,6.0,12.0,2.0,1.0,4.0,4.0,4.0,0.0,0.0
2020-05,43.0,19.0,17.0,14.0,15.0,4.0,0.0,5.0,2.0,0.0,1.0,0.0
2020-06,39.0,27.0,19.0,8.0,11.0,11.0,0.0,5.0,3.0,3.0,1.0,0.0
2020-07,65.0,28.0,15.0,10.0,12.0,8.0,41.0,4.0,4.0,6.0,0.0,1.0
2020-08,84.0,28.0,27.0,12.0,7.0,16.0,179.0,20.0,3.0,4.0,1.0,0.0
2020-09,69.0,18.0,33.0,1.0,5.0,7.0,99.0,12.0,3.0,5.0,0.0,0.0
2020-10,73.0,17.0,47.0,5.0,9.0,8.0,83.0,25.0,2.0,8.0,0.0,0.0
2020-11,65.0,21.0,37.0,11.0,9.0,5.0,81.0,16.0,4.0,4.0,1.0,0.0
2020-12,76.0,20.0,31.0,11.0,6.0,11.0,59.0,13.0,3.0,2.0,0.0,0.0
2021-01,68.0,30.0,35.0,9.0,7.0,10.0,60.0,16.0,0.0,10.0,1.0,1.0
2021-02,50.0,28.0,24.0,4.0,8.0,4.0,36.0,11.0,1.0,7.0,0.0,0.0
2021-03,57.0,25.0,32.0,8.0,4.0,12.0,11.0,6.0,1.0,5.0,1.0,0.0
2021-04,56.0,26.0,28.0,11.0,5.0,10.0,7.0,9.0,4.0,4.0,1.0,0.0
2021-05,64.0,24.0,27.0,12.0,9.0,5.0,34.0,12.0,5.0,5.0,1.0,0.0
2021-06,72.0,29.0,22.0,18.0,3.0,4.0,92.0,28.0,2.0,7.0,0.0,0.0
2021-07,77.0,20.0,35.0,18.0,3.0,12.0,108.0,36.0,1.0,9.0,0.0,0.0
2021-08,76.0,36.0,27.0,9.0,5.0,6.0,40.0,10.0,1.0,13.0,0.0,0.0
2021-09,75.0,26.0,28.0,7.0,9.0,12.0,12.0,6.0,3.0,5.0,0.0,0.0
2021-10,63.0,21.0,30.0,15.0,8.0,8.0,4.0,6.0,8.0,8.0,1.0,0.0
2021-11,52.0,21.0,33.0,14.0,6.0,4.0,3.0,7.0,5.0,4.0,3.0,0.0
2021-12,69.0,24.0,37.0,16.0,15.0,7.0,2.0,8.0,6.0,5.0,0.0,1.0
2022-01,104.0,33.0,31.0,27.0,27.0,12.0,28.0,11.0,6.0,11.0,1.0,0.0
2022-02,81.0,22.0,25.0,9.0,10.0,8.0,37.0,0.0,5.0,7.0,0.0,0.0
2022-03,50.0,20.0,28.0,6.0,11.0,23.0,16.0,6.0,4.0,5.0,0.0,0.0
2022-04,41.0,19.0,21.0,4.0,8.0,10.0,1.0,2.0,3.0,5.0,3.0,0.0
2022-05,61.0,28.0,34.0,13.0,6.0,9.0,0.0,6.0,5.0,10.0,1.0,0.0
2022-06,61.0,26.0,31.0,17.0,11.0,7.0,2.0,3.0,3.0,2.0,2.0,0.0
2022-07,60.0,22.0,47.0,12.0,10.0,8.0,6.0,1.0,4.0,2.0,3.0,0.0
2022-08,65.0,30.0,36.0,14.0,8.0,11.0,5.0,6.0,4.0,1.0,2.0,0.0
