YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2018-09,178.0,71.0,57.0,39.0,39.0,17.0,0.0,15.0,10.0,10.0,7.0,0.0
2018-10,177.0,85.0,52.0,35.0,24.0,23.0,0.0,13.0,14.0,9.0,3.0,0.0
2018-11,175.0,91.0,52.0,28.0,37.0,27.0,0.0,12.0,9.0,6.0,6.0,0.0
2018-12,166.0,95.0,85.0,46.0,33.0,31.0,0.0,15.0,17.0,7.0,4.0,1.0
2019-01,194.0,110.0,59.0,47.0,47.0,27.0,0.0,12.0,15.0,10.0,4.0,1.0
2019-02,159.0,103.0,51.0,47.0,35.0,20.0,0.0,16.0,11.0,8.0,6.0,0.0
2019-03,146.0,94.0,63.0,29.0,34.0,31.0,0.0,11.0,14.0,11.0,10.0,0.0
2019-04,179.0,94.0,70.0,42.0,36.0,30.0,0.0,16.0,11.0,4.0,4.0,0.0
2019-05,167.0,101.0,62.0,31.0,35.0,26.0,0.0,10.0,14.0,10.0,4.0,0.0
2019-06,191.0,97.0,65.0,37.0,39.0,29.0,0.0,9.0,22.0,11.0,3.0,0.0
2019-07,173.0,102.0,52.0,46.0,39.0,23.0,0.0,20.0,18.0,13.0,4.0,0.0
2019-08,212.0,89.0,70.0,42.0,31.0,36.0,0.0,20.0,20.0,13.0,1.0,0.0
2019-09,143.0,94.0,63.0,27.0,23.0,20.0,0.0,12.0,20.0,12.0,4.0,0.0
2019-10,161.0,96.0,71.0,36.0,34.0,32.0,0.0,12.0,13.0,9.0,6.0,1.0
2019-11,155.0,107.0,52.0,31.0,30.0,37.0,0.0,20.0,17.0,14.0,4.0,0.0
2019-12,193.0,98.0,77.0,35.0,25.0,32.0,0.0,20.0,13.0,15.0,2.0,0.0
2020-01,221.0,94.0,75.0,39.0,35.0,47.0,0.0,19.0,29.0,10.0,9.0,0.0
2020-02,166.0,113.0,54.0,45.0,30.0,35.0,0.0,15.0,16.0,8.0,8.0,0.0
2020-03,166.0,91.0,50.0,44.0,35.0,28.0,1.0,7.0,12.0,10.0,3.0,0.0
2020-04,179.0,101.0,31.0,44.0,20.0,22.0,6.0,13.0,21.0,17.0,2.0,0.0
2020-05,171.0,97.0,42.0,22.0,37.0,25.0,2.0,14.0,18.0,4.0,3.0,0.0
2020-06,168.0,98.0,43.0,20.0,26.0,23.0,2.0,15.0,8.0,9.0,3.0,0.0
2020-07,195.0,112.0,51.0,31.0,28.0,28.0,19.0,21.0,10.0,9.0,4.0,0.0
2020-08,226.0,123.0,65.0,34.0,27.0,35.0,128.0,21.0,10.0,8.0,2.0,0.0
2020-09,206.0,99.0,77.0,18.0,17.0,28.0,231.0,31.0,11.0,12.0,1.0,0.0
2020-10,246.0,106.0,59.0,35.0,24.0,24.0,307.0,45.0,18.0,12.0,4.0,0.0
2020-11,215.0,88.0,77.0,33.0,19.0,31.0,308.0,29.0,18.0,5.0,8.0,0.0
2020-12,212.0,97.0,87.0,29.0,19.0,26.0,176.0,19.0,14.0,20.0,3.0,0.0
2021-01,246.0,92.0,69.0,28.0,21.0,39.0,360.0,55.0,12.0,13.0,1.0,0.0
2021-02,181.0,83.0,62.0,34.0,25.0,30.0,203.0,30.0,26.0,10.0,2.0,0.0
2021-03,192.0,89.0,59.0,31.0,25.0,33.0,57.0,29.0,11.0,14.0,1.0,0.0
2021-04,195.0,108.0,72.0,24.0,20.0,23.0,74.0,29.0,16.0,15.0,6.0,0.0
2021-05,259.0,102.0,82.0,29.0,19.0,22.0,198.0,17.0,9.0,18.0,2.0,0.0
2021-06,221.0,72.0,84.0,48.0,37.0,19.0,371.0,24.0,13.0,15.0,6.0,0.0
2021-07,287.0,85.0,65.0,50.0,32.0,43.0,521.0,29.0,18.0,13.0,6.0,0.0
2021-08,215.0,71.0,72.0,51.0,19.0,46.0,162.0,16.0,20.0,17.0,3.0,0.0
2021-09,174.0,91.0,86.0,33.0,18.0,21.0,16.0,18.0,14.0,10.0,4.0,0.0
2021-10,182.0,94.0,69.0,35.0,19.0,31.0,4.0,30.0,13.0,22.0,2.0,0.0
