YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2018-09,36.0,14.0,18.0,10.0,7.0,5.0,0.0,7.0,1.0,7.0,2.0,0.0
2018-10,25.0,15.0,22.0,15.0,5.0,7.0,0.0,4.0,1.0,4.0,0.0,0.0
2018-11,31.0,16.0,21.0,9.0,5.0,9.0,0.0,0.0,0.0,4.0,1.0,0.0
2018-12,40.0,11.0,24.0,8.0,2.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0
2019-01,37.0,12.0,23.0,8.0,7.0,8.0,0.0,4.0,2.0,2.0,0.0,0.0
2019-02,25.0,9.0,30.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0
2019-03,35.0,13.0,23.0,7.0,6.0,7.0,0.0,3.0,2.0,2.0,0.0,0.0
2019-04,31.0,10.0,14.0,10.0,4.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0
2019-05,32.0,10.0,31.0,8.0,4.0,7.0,0.0,1.0,6.0,2.0,3.0,0.0
2019-06,32.0,16.0,22.0,9.0,5.0,5.0,0.0,1.0,1.0,9.0,0.0,0.0
2019-07,37.0,10.0,17.0,9.0,5.0,6.0,0.0,2.0,3.0,1.0,1.0,0.0
2019-08,31.0,19.0,12.0,8.0,5.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0
2019-09,35.0,19.0,17.0,7.0,10.0,5.0,0.0,2.0,1.0,6.0,1.0,0.0
2019-10,27.0,15.0,18.0,9.0,8.0,6.0,0.0,6.0,1.0,5.0,0.0,0.0
2019-11,35.0,10.0,10.0,4.0,5.0,5.0,0.0,2.0,2.0,2.0,1.0,0.0
2019-12,43.0,17.0,39.0,10.0,4.0,7.0,0.0,4.0,1.0,2.0,1.0,0.0
2020-01,33.0,10.0,16.0,7.0,8.0,9.0,0.0,5.0,1.0,2.0,0.0,0.0
2020-02,36.0,16.0,21.0,7.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0
2020-03,31.0,15.0,23.0,8.0,8.0,5.0,0.0,1.0,3.0,3.0,1.0,0.0
2020-04,24.0,14.0,6.0,9.0,6.0,3.0,0.0,5.0,3.0,3.0,0.0,0.0
2020-05,27.0,17.0,13.0,8.0,5.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0
2020-06,33.0,20.0,11.0,8.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0
2020-07,36.0,13.0,15.0,10.0,3.0,8.0,6.0,4.0,2.0,4.0,0.0,0.0
2020-08,42.0,22.0,17.0,10.0,2.0,6.0,14.0,2.0,2.0,3.0,0.0,0.0
2020-09,42.0,19.0,21.0,13.0,4.0,5.0,34.0,5.0,2.0,3.0,2.0,0.0
2020-10,54.0,19.0,11.0,16.0,6.0,9.0,50.0,0.0,0.0,4.0,0.0,0.0
2020-11,37.0,13.0,15.0,11.0,4.0,3.0,16.0,4.0,1.0,6.0,0.0,0.0
2020-12,31.0,14.0,25.0,5.0,8.0,2.0,17.0,5.0,1.0,3.0,1.0,0.0
2021-01,42.0,11.0,23.0,8.0,3.0,4.0,24.0,5.0,1.0,5.0,1.0,0.0
2021-02,44.0,15.0,21.0,11.0,2.0,4.0,14.0,0.0,3.0,7.0,0.0,0.0
2021-03,35.0,23.0,18.0,5.0,5.0,2.0,1.0,5.0,1.0,3.0,1.0,0.0
2021-04,55.0,7.0,21.0,12.0,3.0,4.0,13.0,0.0,2.0,7.0,1.0,0.0
2021-05,32.0,15.0,17.0,13.0,8.0,5.0,52.0,1.0,1.0,5.0,1.0,0.0
2021-06,57.0,15.0,20.0,14.0,6.0,3.0,85.0,0.0,1.0,2.0,0.0,0.0
2021-07,54.0,12.0,22.0,8.0,9.0,4.0,101.0,0.0,2.0,5.0,0.0,0.0
2021-08,32.0,14.0,22.0,8.0,6.0,6.0,30.0,0.0,2.0,7.0,1.0,0.0
2021-09,27.0,8.0,22.0,9.0,6.0,5.0,8.0,3.0,0.0,1.0,0.0,0.0
2021-10,39.0,13.0,17.0,7.0,3.0,5.0,6.0,4.0,1.0,3.0,0.0,0.0
2021-11,37.0,6.0,16.0,6.0,5.0,3.0,9.0,1.0,3.0,2.0,0.0,0.0
2021-12,35.0,23.0,16.0,7.0,2.0,4.0,9.0,3.0,1.0,4.0,0.0,0.0
2022-01,53.0,12.0,58.0,6.0,7.0,5.0,17.0,0.0,4.0,4.0,1.0,0.0
