YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2018-09,142.0,97.0,94.0,31.0,35.0,20.0,0.0,27.0,8.0,15.0,5.0,0.0
2018-10,179.0,96.0,125.0,21.0,33.0,28.0,0.0,23.0,12.0,11.0,8.0,0.0
2018-11,168.0,112.0,95.0,30.0,31.0,22.0,0.0,17.0,6.0,11.0,2.0,0.0
2018-12,177.0,114.0,108.0,28.0,38.0,31.0,0.0,29.0,7.0,12.0,6.0,0.0
2019-01,191.0,97.0,103.0,36.0,29.0,31.0,0.0,14.0,6.0,12.0,4.0,0.0
2019-02,148.0,88.0,94.0,28.0,57.0,17.0,0.0,11.0,6.0,14.0,6.0,0.0
2019-03,182.0,93.0,99.0,35.0,35.0,28.0,0.0,12.0,9.0,15.0,3.0,0.0
2019-04,170.0,114.0,96.0,33.0,25.0,25.0,0.0,15.0,14.0,21.0,2.0,0.0
2019-05,164.0,101.0,104.0,38.0,34.0,27.0,0.0,12.0,11.0,15.0,4.0,0.0
2019-06,187.0,94.0,113.0,31.0,48.0,35.0,0.0,10.0,6.0,6.0,4.0,0.0
2019-07,172.0,109.0,108.0,40.0,36.0,31.0,0.0,27.0,6.0,16.0,6.0,0.0
2019-08,170.0,88.0,128.0,34.0,51.0,25.0,0.0,23.0,18.0,12.0,3.0,0.0
2019-09,173.0,95.0,108.0,25.0,30.0,47.0,0.0,18.0,10.0,12.0,9.0,0.0
2019-10,197.0,90.0,102.0,33.0,38.0,27.0,0.0,14.0,9.0,10.0,4.0,0.0
2019-11,191.0,90.0,94.0,37.0,39.0,39.0,0.0,9.0,15.0,8.0,6.0,0.0
2019-12,170.0,110.0,120.0,25.0,45.0,36.0,0.0,15.0,13.0,9.0,7.0,0.0
2020-01,203.0,113.0,104.0,32.0,52.0,31.0,0.0,14.0,10.0,12.0,5.0,0.0
2020-02,169.0,82.0,90.0,20.0,34.0,26.0,0.0,13.0,11.0,11.0,0.0,0.0
2020-03,160.0,103.0,74.0,27.0,36.0,29.0,2.0,13.0,9.0,6.0,9.0,1.0
2020-04,193.0,78.0,76.0,18.0,32.0,26.0,2.0,15.0,9.0,12.0,7.0,0.0
2020-05,191.0,104.0,82.0,28.0,34.0,28.0,0.0,9.0,9.0,7.0,5.0,0.0
2020-06,221.0,94.0,87.0,27.0,32.0,18.0,15.0,17.0,8.0,10.0,1.0,0.0
2020-07,225.0,109.0,104.0,35.0,29.0,36.0,54.0,26.0,6.0,19.0,2.0,0.0
2020-08,262.0,94.0,113.0,39.0,31.0,31.0,99.0,27.0,12.0,14.0,5.0,0.0
2020-09,255.0,90.0,103.0,36.0,31.0,35.0,104.0,32.0,11.0,12.0,4.0,0.0
2020-10,274.0,94.0,127.0,35.0,43.0,28.0,114.0,36.0,17.0,8.0,9.0,0.0
2020-11,218.0,89.0,114.0,38.0,33.0,34.0,62.0,32.0,18.0,15.0,6.0,0.0
2020-12,230.0,101.0,122.0,36.0,29.0,32.0,60.0,41.0,8.0,10.0,10.0,0.0
2021-01,300.0,109.0,116.0,38.0,44.0,49.0,175.0,74.0,13.0,23.0,6.0,0.0
2021-02,214.0,86.0,86.0,15.0,26.0,30.0,102.0,57.0,7.0,13.0,6.0,0.0
