YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2018-09,190.0,100.0,52.0,35.0,55.0,48.0,0.0,20.0,8.0,9.0,9.0,0.0
2018-10,178.0,86.0,51.0,34.0,59.0,39.0,0.0,21.0,8.0,8.0,3.0,0.0
2018-11,185.0,85.0,46.0,43.0,51.0,50.0,0.0,23.0,8.0,6.0,4.0,0.0
2018-12,208.0,101.0,62.0,26.0,61.0,53.0,0.0,23.0,7.0,7.0,7.0,0.0
2019-01,210.0,93.0,52.0,44.0,111.0,42.0,0.0,23.0,10.0,8.0,6.0,0.0
2019-02,145.0,89.0,41.0,27.0,60.0,35.0,0.0,20.0,10.0,7.0,6.0,0.0
2019-03,183.0,97.0,43.0,38.0,70.0,57.0,0.0,21.0,12.0,12.0,3.0,0.0
2019-04,214.0,81.0,33.0,46.0,54.0,45.0,0.0,11.0,9.0,6.0,4.0,0.0
2019-05,207.0,121.0,54.0,50.0,74.0,56.0,0.0,18.0,9.0,12.0,3.0,0.0
2019-06,205.0,88.0,54.0,42.0,74.0,36.0,0.0,14.0,14.0,9.0,1.0,0.0
2019-07,234.0,103.0,59.0,45.0,68.0,72.0,0.0,14.0,15.0,10.0,2.0,0.0
2019-08,211.0,88.0,49.0,55.0,71.0,54.0,0.0,8.0,12.0,16.0,4.0,0.0
2019-09,203.0,80.0,41.0,38.0,68.0,39.0,0.0,14.0,13.0,7.0,6.0,0.0
2019-10,210.0,101.0,39.0,45.0,66.0,35.0,0.0,18.0,11.0,9.0,3.0,0.0
2019-11,186.0,92.0,41.0,42.0,68.0,39.0,0.0,19.0,11.0,10.0,1.0,0.0
2019-12,205.0,110.0,43.0,33.0,70.0,41.0,0.0,15.0,15.0,16.0,4.0,0.0
2020-01,220.0,98.0,52.0,41.0,75.0,49.0,0.0,13.0,17.0,2.0,6.0,0.0
2020-02,188.0,93.0,53.0,31.0,52.0,45.0,0.0,16.0,17.0,15.0,2.0,1.0
2020-03,217.0,101.0,48.0,32.0,53.0,49.0,0.0,14.0,15.0,5.0,4.0,0.0
2020-04,209.0,96.0,31.0,36.0,62.0,33.0,3.0,12.0,12.0,13.0,3.0,0.0
2020-05,196.0,104.0,36.0,49.0,49.0,48.0,6.0,17.0,18.0,11.0,0.0,0.0
2020-06,208.0,102.0,41.0,33.0,49.0,31.0,4.0,11.0,12.0,7.0,3.0,0.0
2020-07,232.0,113.0,49.0,36.0,47.0,45.0,19.0,26.0,11.0,12.0,3.0,0.0
2020-08,232.0,103.0,52.0,44.0,48.0,29.0,58.0,28.0,10.0,12.0,5.0,0.0
2020-09,240.0,80.0,56.0,31.0,57.0,51.0,78.0,21.0,13.0,6.0,5.0,0.0
2020-10,308.0,121.0,55.0,34.0,53.0,53.0,150.0,20.0,18.0,6.0,3.0,0.0
2020-11,235.0,102.0,46.0,29.0,41.0,39.0,169.0,20.0,10.0,9.0,2.0,0.0
2020-12,281.0,112.0,59.0,39.0,44.0,55.0,144.0,12.0,19.0,11.0,2.0,0.0
2021-01,311.0,108.0,47.0,31.0,62.0,52.0,284.0,31.0,10.0,13.0,5.0,0.0
2021-02,242.0,102.0,48.0,46.0,48.0,49.0,181.0,13.0,18.0,13.0,4.0,0.0
2021-03,263.0,76.0,59.0,34.0,53.0,47.0,66.0,25.0,8.0,5.0,6.0,0.0
2021-04,288.0,99.0,58.0,34.0,47.0,45.0,115.0,17.0,8.0,9.0,2.0,0.0
2021-05,305.0,90.0,44.0,50.0,58.0,46.0,369.0,9.0,13.0,16.0,3.0,0.0
2021-06,310.0,74.0,64.0,67.0,63.0,47.0,506.0,2.0,13.0,17.0,8.0,0.0
2021-07,271.0,102.0,29.0,47.0,63.0,64.0,312.0,0.0,10.0,10.0,5.0,0.0
2021-08,297.0,115.0,66.0,42.0,51.0,40.0,71.0,7.0,13.0,12.0,5.0,1.0
2021-09,250.0,89.0,48.0,29.0,46.0,44.0,16.0,22.0,13.0,6.0,5.0,0.0
2021-10,263.0,103.0,52.0,31.0,50.0,36.0,14.0,5.0,16.0,11.0,3.0,0.0
2021-11,232.0,92.0,71.0,33.0,56.0,33.0,9.0,21.0,9.0,19.0,4.0,0.0
2021-12,237.0,99.0,49.0,35.0,73.0,46.0,8.0,27.0,16.0,14.0,4.0,0.0
2022-01,326.0,101.0,65.0,31.0,63.0,59.0,89.0,14.0,14.0,19.0,3.0,0.0
2022-02,245.0,95.0,72.0,28.0,60.0,50.0,89.0,12.0,13.0,11.0,5.0,0.0
2022-03,251.0,97.0,61.0,34.0,62.0,44.0,22.0,14.0,15.0,15.0,5.0,0.0
2022-04,232.0,101.0,54.0,24.0,75.0,39.0,3.0,8.0,8.0,11.0,4.0,0.0
2022-05,231.0,93.0,62.0,34.0,73.0,52.0,2.0,19.0,22.0,17.0,4.0,0.0
2022-06,275.0,95.0,49.0,31.0,87.0,53.0,10.0,18.0,18.0,14.0,6.0,0.0
2022-07,290.0,93.0,55.0,45.0,106.0,53.0,36.0,26.0,19.0,22.0,11.0,0.0
2022-08,286.0,109.0,53.0,54.0,71.0,60.0,31.0,22.0,22.0,12.0,5.0,0.0
2022-09,247.0,95.0,71.0,43.0,73.0,48.0,4.0,26.0,12.0,15.0,7.0,0.0
2022-10,254.0,112.0,59.0,27.0,57.0,55.0,1.0,17.0,12.0,6.0,7.0,0.0
2022-11,201.0,98.0,58.0,37.0,60.0,36.0,1.0,22.0,20.0,16.0,7.0,1.0
2022-12,241.0,96.0,61.0,35.0,66.0,56.0,19.0,22.0,15.0,16.0,2.0,0.0
2023-01,236.0,122.0,41.0,43.0,80.0,56.0,13.0,26.0,19.0,8.0,5.0,0.0
2023-02,190.0,92.0,35.0,25.0,57.0,45.0,1.0,17.0,16.0,7.0,5.0,0.0
2023-03,244.0,103.0,39.0,38.0,63.0,43.0,0.0,17.0,14.0,11.0,7.0,0.0
2023-04,227.0,108.0,56.0,41.0,61.0,51.0,2.0,14.0,16.0,10.0,2.0,0.0
2023-05,242.0,92.0,66.0,39.0,62.0,52.0,1.0,13.0,19.0,14.0,6.0,0.0
2023-06,213.0,111.0,46.0,42.0,89.0,42.0,5.0,20.0,21.0,14.0,5.0,0.0
2023-07,247.0,113.0,42.0,39.0,72.0,56.0,2.0,12.0,15.0,17.0,3.0,0.0
2023-08,244.0,111.0,38.0,34.0,66.0,56.0,5.0,15.0,9.0,12.0,8.0,0.0
2023-09,190.0,115.0,39.0,34.0,63.0,47.0,2.0,23.0,11.0,14.0,4.0,0.0
2023-10,254.0,101.0,22.0,39.0,58.0,38.0,0.0,12.0,12.0,8.0,5.0,0.0
2023-11,219.0,99.0,27.0,34.0,72.0,42.0,0.0,12.0,13.0,10.0,3.0,0.0
2023-12,222.0,120.0,27.0,33.0,65.0,58.0,2.0,19.0,18.0,12.0,5.0,0.0
